timestamp,timestamp_iso,lat,lon,datarate,jitter,ip_local,port_local,ip_remote,port_remote,measurement
2021-06-22 17:09:00.818653+02:00,,,,403000.0,0.00028100000000000005,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:01.818623+02:00,,,,403000.0,0.000723,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:02.818662+02:00,,,,394000.0,0.00017,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:03.818694+02:00,,,,403000.0,0.000331,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:04.818836+02:00,,,,403000.0,0.00020899999999999998,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:05.818668+02:00,,,,403000.0,0.001165,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:06.818460+02:00,,,,394000.0,0.000446,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:07.818658+02:00,,,,403000.0,0.000125,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:08.818764+02:00,,,,403000.0,0.00013000000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:09.818698+02:00,,,,394000.0,0.000201,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:10.818626+02:00,,,,403000.0,0.000273,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:11.818694+02:00,,,,403000.0,0.00027400000000000005,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:12.819046+02:00,,,,298000.0,0.009804,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:13.818683+02:00,,,,499000.0,0.0037660000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:14.818849+02:00,,,,394000.0,0.000579,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:15.818682+02:00,,,,403000.0,0.000589,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:16.818694+02:00,,,,403000.0,0.00132,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:17.818662+02:00,,,,394000.0,0.000862,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:18.818635+02:00,,,,403000.0,0.0021669999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:19.818550+02:00,,,,394000.0,0.003381,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:20.818625+02:00,,,,403000.0,0.002523,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:21.818437+02:00,,,,394000.0,0.0011279999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:22.818739+02:00,,,,403000.0,0.001573,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:23.818671+02:00,,,,403000.0,0.002439,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:24.818702+02:00,,,,394000.0,0.0028929999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:25.818699+02:00,,,,403000.0,0.002029,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:26.818855+02:00,,,,394000.0,0.002049,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:27.818741+02:00,,,,403000.0,0.002927,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:28.818605+02:00,,,,394000.0,0.003929,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:29.818778+02:00,,,,403000.0,0.002075,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:30.818698+02:00,,,,403000.0,0.001075,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:31.818623+02:00,,,,403000.0,0.002836,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:32.818619+02:00,,,,403000.0,0.003382,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:33.818694+02:00,,,,403000.0,0.003876,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:34.818634+02:00,,,,394000.0,0.004241,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:35.818653+02:00,,,,413000.0,0.002236,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:36.818708+02:00,,,,394000.0,0.000867,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:37.818839+02:00,,,,403000.0,0.000661,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:38.818604+02:00,,,,403000.0,0.001345,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:39.818776+02:00,,,,394000.0,0.001251,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:40.818722+02:00,,,,403000.0,0.0025440000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:41.818612+02:00,,,,403000.0,0.001696,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:42.818718+02:00,,,,394000.0,0.0023610000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:43.818716+02:00,,,,403000.0,0.002784,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:44.818677+02:00,,,,403000.0,0.001216,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:45.818682+02:00,,,,394000.0,0.0020310000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:46.818714+02:00,,,,403000.0,0.0029820000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:47.818622+02:00,,,,394000.0,0.0016120000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:48.818605+02:00,,,,403000.0,0.003236,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:49.818766+02:00,,,,403000.0,0.002561,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:50.818831+02:00,,,,394000.0,0.000972,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:51.818752+02:00,,,,394000.0,0.002674,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:52.818605+02:00,,,,403000.0,0.002134,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:53.818603+02:00,,,,403000.0,0.0026869999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:54.818606+02:00,,,,394000.0,0.001121,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:55.818858+02:00,,,,403000.0,0.002761,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:56.818699+02:00,,,,394000.0,0.006339000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:57.818738+02:00,,,,403000.0,0.0020350000000000004,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:58.818557+02:00,,,,403000.0,0.0014399999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:09:59.818757+02:00,,,,394000.0,0.0012230000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:00.818520+02:00,,,,403000.0,0.0017450000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:01.818735+02:00,,,,394000.0,0.003359,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:02.818673+02:00,,,,403000.0,0.001444,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:03.818745+02:00,,,,403000.0,0.003009,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:04.818681+02:00,,,,403000.0,0.002036,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:05.818673+02:00,,,,403000.0,0.002831,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:06.818702+02:00,,,,403000.0,0.001926,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:07.818684+02:00,,,,394000.0,0.000872,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:08.818598+02:00,,,,413000.0,0.00175,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:09.818690+02:00,,,,394000.0,0.001706,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:10.818655+02:00,,,,394000.0,0.002716,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:11.818734+02:00,,,,403000.0,0.003063,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:12.818713+02:00,,,,403000.0,0.003897,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:13.818643+02:00,,,,403000.0,0.001432,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:14.818696+02:00,,,,403000.0,0.002852,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:15.818829+02:00,,,,394000.0,0.001541,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:16.818651+02:00,,,,403000.0,0.0024449999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:17.818619+02:00,,,,403000.0,0.001933,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:18.818681+02:00,,,,394000.0,0.002382,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:19.818831+02:00,,,,403000.0,0.003714,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:20.818700+02:00,,,,394000.0,0.001444,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:21.818625+02:00,,,,403000.0,0.0023450000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:22.818663+02:00,,,,403000.0,0.0032069999999999998,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:23.818758+02:00,,,,394000.0,0.002128,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:24.818726+02:00,,,,403000.0,0.002726,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:25.818830+02:00,,,,394000.0,0.0021520000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:26.818588+02:00,,,,403000.0,0.002143,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:27.818667+02:00,,,,394000.0,0.0016359999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:28.818626+02:00,,,,403000.0,0.002888,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:29.818717+02:00,,,,403000.0,0.004093,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:30.818731+02:00,,,,394000.0,0.002512,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:31.818641+02:00,,,,394000.0,0.003706,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:32.818581+02:00,,,,403000.0,0.002225,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:33.818716+02:00,,,,403000.0,0.0033439999999999998,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:34.818707+02:00,,,,403000.0,0.004338,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:35.818612+02:00,,,,403000.0,0.002524,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:36.818671+02:00,,,,403000.0,0.00357,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:37.818610+02:00,,,,394000.0,0.004268,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:38.818712+02:00,,,,403000.0,0.002517,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:39.818434+02:00,,,,403000.0,0.002449,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:40.818667+02:00,,,,403000.0,0.001653,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:41.818421+02:00,,,,403000.0,0.0005380000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:42.818496+02:00,,,,394000.0,0.0008129999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:43.818691+02:00,,,,403000.0,0.002569,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:44.818600+02:00,,,,403000.0,0.0015149999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:45.818607+02:00,,,,394000.0,0.002315,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:46.818634+02:00,,,,403000.0,0.001648,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:47.818566+02:00,,,,403000.0,0.001688,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:48.818650+02:00,,,,394000.0,0.002099,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:49.818613+02:00,,,,403000.0,0.0039380000000000005,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:50.818666+02:00,,,,403000.0,0.001263,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:51.818623+02:00,,,,394000.0,0.000753,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:52.818621+02:00,,,,403000.0,0.00068,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:53.818731+02:00,,,,394000.0,0.001482,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:54.818614+02:00,,,,403000.0,0.000915,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:55.818634+02:00,,,,403000.0,0.0013740000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:56.818612+02:00,,,,394000.0,0.001324,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:57.818613+02:00,,,,403000.0,0.003039,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:58.818766+02:00,,,,394000.0,0.002798,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:10:59.818664+02:00,,,,403000.0,0.0017070000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:00.818648+02:00,,,,394000.0,0.0017130000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:01.818662+02:00,,,,394000.0,0.00287,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:02.818644+02:00,,,,413000.0,0.0017170000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:03.818606+02:00,,,,394000.0,0.001822,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:04.818633+02:00,,,,403000.0,0.0007880000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:05.818662+02:00,,,,384000.0,0.000893,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:06.818654+02:00,,,,413000.0,0.0014950000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:07.818620+02:00,,,,403000.0,0.0014,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:08.818715+02:00,,,,403000.0,0.0011819999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:09.818649+02:00,,,,403000.0,0.000978,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:10.818643+02:00,,,,403000.0,0.001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:11.818618+02:00,,,,403000.0,0.001415,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:12.818609+02:00,,,,394000.0,0.002876,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:13.818801+02:00,,,,403000.0,0.001432,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:14.818619+02:00,,,,403000.0,0.00046300000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:15.818812+02:00,,,,394000.0,0.0021579999999999998,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:16.818736+02:00,,,,403000.0,0.001857,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:17.818782+02:00,,,,394000.0,0.004263,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:18.818520+02:00,,,,403000.0,0.001482,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:19.818720+02:00,,,,403000.0,0.0024900000000000005,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:20.818749+02:00,,,,403000.0,0.005539,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:21.818749+02:00,,,,394000.0,0.002796,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:22.818724+02:00,,,,403000.0,0.002781,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:23.818673+02:00,,,,394000.0,0.001213,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:24.818701+02:00,,,,403000.0,0.0015040000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:25.818678+02:00,,,,403000.0,0.001696,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:26.818740+02:00,,,,394000.0,0.00221,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:27.818582+02:00,,,,403000.0,0.0025470000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:28.818629+02:00,,,,394000.0,0.00047599999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:29.818662+02:00,,,,403000.0,0.002096,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:30.818622+02:00,,,,394000.0,0.0017450000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:31.818580+02:00,,,,403000.0,0.0027069999999999998,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:32.818590+02:00,,,,403000.0,0.000832,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:33.818616+02:00,,,,394000.0,0.002971,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:34.818681+02:00,,,,403000.0,0.000505,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:35.818746+02:00,,,,394000.0,0.00314,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:36.818644+02:00,,,,403000.0,0.001123,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:37.818685+02:00,,,,394000.0,0.0013959999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:38.818691+02:00,,,,403000.0,0.000588,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:39.818753+02:00,,,,403000.0,0.002505,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:40.818624+02:00,,,,403000.0,0.006394,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:41.818704+02:00,,,,403000.0,0.007442000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:42.818877+02:00,,,,403000.0,0.002732,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:43.818677+02:00,,,,403000.0,0.002532,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:44.818717+02:00,,,,374000.0,0.001528,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:45.818561+02:00,,,,422000.0,0.006034,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:46.818766+02:00,,,,403000.0,0.001277,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:47.818717+02:00,,,,394000.0,0.0007830000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:48.818739+02:00,,,,403000.0,0.000983,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:49.818732+02:00,,,,403000.0,0.001253,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:50.818723+02:00,,,,403000.0,0.0006360000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:51.818579+02:00,,,,394000.0,0.002967,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:52.818716+02:00,,,,403000.0,0.003562,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:53.818676+02:00,,,,403000.0,0.001727,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:54.818645+02:00,,,,394000.0,0.002436,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:55.818476+02:00,,,,403000.0,0.0015609999999999999,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:56.818699+02:00,,,,394000.0,0.00161,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:57.818511+02:00,,,,403000.0,0.003206,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:58.818789+02:00,,,,403000.0,0.0013830000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:11:59.818573+02:00,,,,394000.0,0.002821,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:00.818672+02:00,,,,403000.0,0.0024860000000000004,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:01.818759+02:00,,,,394000.0,0.0029590000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:02.818687+02:00,,,,403000.0,0.002132,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:03.818716+02:00,,,,394000.0,0.002633,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:04.818837+02:00,,,,403000.0,0.003441,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:05.818759+02:00,,,,403000.0,0.002993,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:06.818759+02:00,,,,394000.0,0.002599,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:07.818748+02:00,,,,403000.0,0.0005510000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:08.818736+02:00,,,,394000.0,0.000515,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:09.818709+02:00,,,,403000.0,0.000537,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:10.818767+02:00,,,,394000.0,0.002069,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:11.818682+02:00,,,,403000.0,0.001916,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:12.818696+02:00,,,,403000.0,0.001684,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:13.818755+02:00,,,,403000.0,0.001991,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:14.818629+02:00,,,,403000.0,0.003328,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:15.818685+02:00,,,,394000.0,0.0005610000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:16.818695+02:00,,,,403000.0,0.005207,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:17.818625+02:00,,,,394000.0,0.003686,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:18.818865+02:00,,,,403000.0,0.002079,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:19.818739+02:00,,,,403000.0,0.001694,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:20.818848+02:00,,,,403000.0,0.003552,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:21.818625+02:00,,,,394000.0,0.0030640000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:22.818636+02:00,,,,403000.0,0.002402,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:23.818632+02:00,,,,403000.0,0.001521,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:24.818649+02:00,,,,394000.0,0.0026509999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:25.818701+02:00,,,,403000.0,0.002054,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:26.818836+02:00,,,,394000.0,0.000988,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:27.818685+02:00,,,,403000.0,0.003036,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:28.818711+02:00,,,,403000.0,0.001242,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:29.818827+02:00,,,,394000.0,0.001332,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:30.818662+02:00,,,,403000.0,0.000981,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:31.818795+02:00,,,,394000.0,0.001194,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:32.818535+02:00,,,,403000.0,0.00882,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:33.818642+02:00,,,,394000.0,0.005622,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:34.818558+02:00,,,,403000.0,0.00768,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:35.818691+02:00,,,,403000.0,0.0008100000000000001,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:36.818511+02:00,,,,394000.0,0.0021230000000000003,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:37.818632+02:00,,,,403000.0,0.0023929999999999997,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:38.818441+02:00,,,,394000.0,0.001823,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:39.818758+02:00,,,,403000.0,0.002065,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:40.818662+02:00,,,,394000.0,0.000307,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:41.818641+02:00,,,,403000.0,0.00023400000000000002,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:42.818817+02:00,,,,394000.0,0.001379,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:43.818808+02:00,,,,403000.0,0.00109,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:44.818651+02:00,,,,403000.0,0.001619,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:45.818745+02:00,,,,403000.0,0.000816,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:46.818960+02:00,,,,403000.0,0.001327,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:47.818625+02:00,,,,403000.0,0.001881,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:48.818534+02:00,,,,403000.0,0.0051600000000000005,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:49.818804+02:00,,,,403000.0,0.003615,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:50.818837+02:00,,,,394000.0,0.000791,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:51.818661+02:00,,,,403000.0,0.001075,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:52.818643+02:00,,,,403000.0,0.001359,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:53.818840+02:00,,,,403000.0,0.000337,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:54.818740+02:00,,,,394000.0,0.000888,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:55.818710+02:00,,,,403000.0,0.000371,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:56.818562+02:00,,,,403000.0,0.00027600000000000004,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:57.818656+02:00,,,,394000.0,0.001054,10.34.51.150,34797,193.174.67.58,5202,3
2021-06-22 17:12:58.818779+02:00,,,,403000.0,0.000189,10.34.51.150,34797,193.174.67.58,5202,3
